Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		220		0.2		15		13		28		15		13		28		16		12		28		15		11		26		16		11		27		12		11		23		12		10		22		12		10		22		82		122		204		12		10		22		15		14		29		82		122		204		82		122		204		30		30		100		82		122		204		82		122		204		30		100		15		2		1.0		-		-		Simulazione_433
0.002		221		0.2		18		19		37		17		19		36		18		17		35		15		17		32		16		16		32		14		16		30		13		16		29		20		20		40		86		132		218		16		17		33		15		19		34		86		132		218		86		132		218		30		30		100		86		132		218		86		132		218		30		100		15		2		1.0		-		-		Simulazione_433
0.002		222		0.2		14		12		26		13		12		25		17		12		29		16		12		28		13		11		24		13		11		24		13		11		24		16		11		27		84		124		208		15		11		26		13		12		25		84		124		208		84		124		208		30		30		100		84		124		208		84		124		208		30		100		15		2		1.0		-		-		Simulazione_433
0.002		223		0.2		9		10		19		7		10		17		8		10		18		7		10		17		9		11		20		7		11		18		7		10		17		10		13		23		82		116		198		8		9		17		7		10		17		82		116		198		82		116		198		30		30		100		82		116		198		82		116		198		30		100		15		2		1.0		-		-		Simulazione_433
0.002		224		0.2		17		18		35		15		18		33		18		15		33		16		14		30		13		14		27		12		14		26		12		14		26		15		16		31		85		129		214		12		14		26		12		14		26		85		129		214		85		129		214		30		30		100		85		129		214		85		129		214		30		100		15		2		1.0		-		-		Simulazione_433
0.002		225		0.2		15		15		30		15		15		30		20		13		33		20		13		33		15		13		28		15		13		28		15		12		27		16		12		28		88		121		209		16		12		28		19		16		35		88		121		209		88		121		209		30		30		100		88		121		209		88		121		209		30		100		15		2		1.0		-		-		Simulazione_433
0.002		226		0.2		8		6		14		7		6		13		8		6		14		7		6		13		8		8		16		5		8		13		5		8		13		11		8		19		79		119		198		9		7		16		7		10		17		79		119		198		79		119		198		30		30		100		79		119		198		79		119		198		30		100		15		2		1.0		-		-		Simulazione_433
0.002		227		0.2		9		9		18		5		9		14		11		10		21		7		10		17		11		10		21		4		10		14		5		9		14		7		10		17		83		121		204		5		9		14		4		10		14		83		121		204		83		121		204		30		30		100		83		121		204		83		121		204		30		100		15		2		1.0		-		-		Simulazione_433
0.002		228		0.2		6		9		15		5		9		14		10		9		19		8		9		17		8		9		17		5		9		14		5		9		14		7		11		18		83		124		207		5		9		14		5		9		14		83		124		207		83		124		207		30		30		100		83		124		207		83		124		207		30		100		15		2		1.0		-		-		Simulazione_433
0.002		229		0.2		18		16		34		16		16		32		21		15		36		19		15		34		16		13		29		12		13		25		12		13		25		14		13		27		84		127		211		12		13		25		18		17		35		84		127		211		84		127		211		30		30		100		84		127		211		84		127		211		30		100		15		2		1.0		-		-		Simulazione_433
