Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	BB_Expected_OPT_Nodes	BB_Expected_OPT_Edges	BB_Expected_OPT_Total	BB_Truely_OPT_Nodes	BB_Truely_OPT_Edges	BB_Truely_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	Truely_SRT_Nodes	Truely_SRT_EDGES	Total_Truely_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		120		2.4		21		19		40		21		19		40		21		17		38		21		17		38		20		17		37		20		17		37		20		17		37		20		17		37		20		17		37		22		20		42		43		60		103		22		20		42		19		18		37		8		8		16		43		60		103		43		60		103		50		30		60		43		60		103		43		60		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		121		2.4		26		25		51		24		25		49		26		23		49		25		23		48		25		24		49		23		24		47		25		24		49		23		24		47		23		23		46		25		26		51		44		59		103		24		26		50		24		23		47		11		11		22		44		59		103		44		59		103		50		30		60		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		122		2.4		22		22		44		20		22		42		24		21		45		22		21		43		22		21		43		20		21		41		22		21		43		20		21		41		20		21		41		26		28		54		45		59		104		23		25		48		22		21		43		10		10		20		45		59		104		45		59		104		50		50		100		45		59		104		45		59		104		50		100		10		5		1.0		-		-		Simulazione_445
0.002		123		2.4		26		25		51		25		25		50		27		23		50		26		23		49		25		23		48		24		23		47		25		23		48		24		23		47		24		22		46		26		25		51		44		59		103		25		24		49		24		23		47		12		12		24		44		59		103		44		59		103		50		30		60		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		124		2.4		22		21		43		21		21		42		22		20		42		21		20		41		22		20		42		21		20		41		22		20		42		21		20		41		21		20		41		23		22		45		45		61		106		23		22		45		20		19		39		9		9		18		45		61		106		45		61		106		50		30		60		45		61		106		45		61		106		50		100		10		5		1.0		-		-		Simulazione_445
0.002		125		2.4		23		21		44		22		21		43		27		19		46		25		19		44		23		19		42		22		19		41		23		19		42		22		19		41		21		20		41		27		29		56		45		59		104		23		21		44		26		24		50		9		9		18		45		59		104		45		59		104		50		50		100		45		59		104		45		59		104		50		100		10		5		1.0		-		-		Simulazione_445
0.002		126		2.4		19		17		36		19		17		36		19		15		34		19		15		34		18		15		33		18		15		33		18		15		33		18		15		33		18		15		33		23		23		46		45		59		104		20		18		38		17		14		31		7		7		14		45		59		104		45		59		104		50		30		60		45		59		104		45		59		104		50		100		10		5		1.0		-		-		Simulazione_445
0.002		127		2.4		24		22		46		23		22		45		24		20		44		23		20		43		23		20		43		22		20		42		23		20		43		22		20		42		22		20		42		27		24		51		45		59		104		27		24		51		22		19		41		9		9		18		45		59		104		45		59		104		50		30		60		45		59		104		45		59		104		50		100		10		5		1.0		-		-		Simulazione_445
0.002		128		2.4		27		25		52		26		25		51		27		24		51		26		24		50		27		24		51		26		24		50		27		24		51		26		24		50		27		23		50		28		24		52		46		60		106		28		24		52		25		23		48		13		13		26		46		60		106		46		60		106		50		30		60		46		60		106		46		60		106		50		100		10		5		1.0		-		-		Simulazione_445
0.002		129		2.4		26		25		51		24		25		49		25		19		44		23		19		42		20		20		40		20		20		40		20		20		40		20		20		40		20		19		39		24		24		48		45		60		105		22		21		43		25		24		49		9		9		18		45		60		105		45		60		105		50		50		100		45		60		105		45		60		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		130		2.4		21		17		38		20		17		37		25		17		42		23		17		40		20		17		37		20		17		37		20		17		37		20		17		37		20		17		37		24		23		47		45		60		105		24		23		47		21		19		40		8		8		16		45		60		105		45		60		105		50		50		100		45		60		105		45		60		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		131		2.4		26		22		48		23		22		45		28		20		48		25		20		45		23		21		44		22		22		44		23		21		44		22		21		43		22		20		42		26		27		53		44		59		103		25		23		48		26		23		49		12		12		24		44		59		103		44		59		103		50		50		100		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
