Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	BB_Expected_OPT_Nodes	BB_Expected_OPT_Edges	BB_Expected_OPT_Total	BB_Truely_OPT_Nodes	BB_Truely_OPT_Edges	BB_Truely_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	Truely_SRT_Nodes	Truely_SRT_EDGES	Total_Truely_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		120		2.0		21		18		39		20		18		38		20		16		36		20		16		36		19		16		35		19		16		35		19		16		35		19		16		35		19		16		35		20		19		39		41		58		99		20		19		39		19		17		36		8		8		16		41		58		99		41		58		99		50		30		60		41		58		99		41		58		99		50		100		10		5		1.0		-		-		Simulazione_445
0.002		121		2.0		25		24		49		21		24		45		27		22		49		24		22		46		21		23		44		20		23		43		21		23		44		20		23		43		20		22		42		22		25		47		41		58		99		21		25		46		22		22		44		11		11		22		41		58		99		41		58		99		50		30		60		41		58		99		41		58		99		50		100		10		5		1.0		-		-		Simulazione_445
0.002		122		2.0		22		22		44		20		22		42		24		21		45		21		21		42		22		21		43		20		21		41		22		21		43		20		21		41		20		21		41		25		27		52		41		57		98		23		24		47		22		21		43		10		10		20		41		57		98		41		57		98		50		50		100		41		57		98		41		57		98		50		100		10		5		1.0		-		-		Simulazione_445
0.002		123		2.0		26		23		49		23		23		46		25		21		46		23		21		44		22		22		44		21		22		43		22		22		44		21		22		43		21		22		43		23		22		45		41		57		98		23		22		45		23		22		45		11		11		22		41		57		98		41		57		98		50		30		60		41		57		98		41		57		98		50		100		10		5		1.0		-		-		Simulazione_445
0.002		124		2.0		22		21		43		20		21		41		22		20		42		20		20		40		22		20		42		20		20		40		22		20		42		20		20		40		20		20		40		22		22		44		42		60		102		22		22		44		20		19		39		9		9		18		42		60		102		42		60		102		50		30		60		42		60		102		42		60		102		50		100		10		5		1.0		-		-		Simulazione_445
0.002		125		2.0		22		21		43		21		21		42		26		19		45		24		19		43		22		19		41		21		19		40		22		19		41		21		19		40		20		20		40		26		29		55		42		59		101		22		21		43		26		24		50		9		9		18		42		59		101		42		59		101		50		50		100		42		59		101		42		59		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		126		2.0		19		17		36		18		17		35		18		15		33		18		15		33		17		15		32		17		15		32		17		15		32		17		15		32		17		15		32		23		23		46		43		58		101		19		18		37		16		14		30		7		7		14		43		58		101		43		58		101		50		30		60		43		58		101		43		58		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		127		2.0		24		21		45		23		21		44		28		19		47		27		19		46		23		19		42		22		19		41		23		19		42		22		19		41		22		19		41		27		23		50		44		56		100		27		23		50		22		18		40		9		9		18		44		56		100		44		56		100		50		30		60		44		56		100		44		56		100		50		100		10		5		1.0		-		-		Simulazione_445
0.002		128		2.0		26		25		51		25		25		50		27		24		51		26		24		50		26		24		50		25		24		49		26		24		50		25		24		49		26		22		48		28		23		51		45		56		101		27		23		50		24		23		47		13		13		26		45		56		101		45		56		101		50		30		60		45		56		101		45		56		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		129		2.0		22		17		39		20		17		37		25		17		42		23		17		40		20		19		39		20		19		39		20		19		39		20		19		39		20		17		37		25		23		48		45		57		102		22		20		42		25		23		48		9		9		18		45		57		102		45		57		102		50		50		100		45		57		102		45		57		102		50		100		10		5		1.0		-		-		Simulazione_445
0.002		130		2.0		21		16		37		19		16		35		24		16		40		21		16		37		19		16		35		19		16		35		19		16		35		19		16		35		19		16		35		23		24		47		44		57		101		23		23		46		21		18		39		7		7		14		44		57		101		44		57		101		50		50		100		44		57		101		44		57		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		131		2.0		26		21		47		22		21		43		29		20		49		25		20		45		23		21		44		22		21		43		23		21		44		22		21		43		21		20		41		26		28		54		43		58		101		25		26		51		26		23		49		12		12		24		43		58		101		43		58		101		50		50		100		43		58		101		43		58		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		132		2.0		25		21		46		23		21		44		28		20		48		26		20		46		23		21		44		23		22		45		23		21		44		23		21		44		23		20		43		24		23		47		43		58		101		23		22		45		25		23		48		13		13		26		43		58		101		43		58		101		50		30		60		43		58		101		43		58		101		50		100		10		5		1.0		-		-		Simulazione_445
