Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	BB_Expected_OPT_Nodes	BB_Expected_OPT_Edges	BB_Expected_OPT_Total	BB_Truely_OPT_Nodes	BB_Truely_OPT_Edges	BB_Truely_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	Truely_SRT_Nodes	Truely_SRT_EDGES	Total_Truely_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		120		1.8		21		16		37		20		16		36		20		14		34		20		14		34		19		14		33		19		14		33		19		14		33		19		14		33		19		14		33		23		20		43		41		55		96		20		17		37		19		16		35		7		7		14		41		55		96		41		55		96		50		30		60		41		55		96		41		55		96		50		100		10		5		1.0		-		-		Simulazione_445
0.002		121		1.8		25		21		46		21		21		42		24		19		43		22		19		41		21		20		41		20		20		40		21		20		41		20		20		40		20		19		39		23		23		46		41		54		95		21		22		43		22		20		42		9		9		18		41		54		95		41		54		95		50		30		60		41		54		95		41		54		95		50		100		10		5		1.0		-		-		Simulazione_445
0.002		122		1.8		22		21		43		20		21		41		24		20		44		21		20		41		22		19		41		20		19		39		22		19		41		20		19		39		20		19		39		25		24		49		41		54		95		23		21		44		22		21		43		9		9		18		41		54		95		41		54		95		50		50		100		41		54		95		41		54		95		50		100		10		5		1.0		-		-		Simulazione_445
0.002		123		1.8		26		22		48		23		22		45		25		20		45		23		20		43		22		21		43		21		21		42		22		21		43		21		21		42		21		21		42		23		22		45		41		55		96		23		21		44		23		21		44		10		10		20		41		55		96		41		55		96		50		30		60		41		55		96		41		55		96		50		100		10		5		1.0		-		-		Simulazione_445
0.002		124		1.8		22		20		42		20		20		40		22		19		41		20		19		39		22		19		41		20		19		39		22		19		41		20		19		39		20		19		39		22		20		42		41		56		97		22		20		42		20		18		38		9		9		18		41		56		97		41		56		97		50		30		60		41		56		97		41		56		97		50		100		10		5		1.0		-		-		Simulazione_445
0.002		125		1.8		24		22		46		22		22		44		26		18		44		24		18		42		22		18		40		21		18		39		22		18		40		21		18		39		20		19		39		26		28		54		42		58		100		22		22		44		26		24		50		9		9		18		42		58		100		42		58		100		50		50		100		42		58		100		42		58		100		50		100		10		5		1.0		-		-		Simulazione_445
0.002		126		1.8		19		16		35		17		16		33		18		14		32		17		14		31		17		14		31		16		14		30		17		14		31		16		14		30		16		14		30		22		22		44		41		57		98		18		18		36		16		13		29		7		7		14		41		57		98		41		57		98		50		30		60		41		57		98		41		57		98		50		100		10		5		1.0		-		-		Simulazione_445
0.002		127		1.8		24		20		44		22		20		42		24		18		42		22		18		40		22		18		40		21		18		39		22		18		40		21		18		39		21		18		39		26		22		48		42		54		96		26		22		48		22		17		39		9		9		18		42		54		96		42		54		96		50		30		60		42		54		96		42		54		96		50		100		10		5		1.0		-		-		Simulazione_445
0.002		128		1.8		25		25		50		23		25		48		26		24		50		24		24		48		25		24		49		23		24		47		25		24		49		23		24		47		24		22		46		25		23		48		42		54		96		25		23		48		23		22		45		13		13		26		42		54		96		42		54		96		50		30		60		42		54		96		42		54		96		50		100		10		5		1.0		-		-		Simulazione_445
0.002		129		1.8		22		17		39		19		17		36		24		17		41		22		17		39		20		19		39		20		19		39		20		19		39		20		19		39		19		17		36		24		23		47		42		57		99		21		21		42		25		23		48		9		9		18		42		57		99		42		57		99		50		50		100		42		57		99		42		57		99		50		100		10		5		1.0		-		-		Simulazione_445
