Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		220		0.6		4		3		7		4		3		7		4		2		6		4		2		6		4		2		6		4		2		6		4		2		6		4		2		6		16		19		35		4		2		6		4		4		8		16		19		35		16		19		35		24		24		100		16		19		35		16		19		35		24		100		6		4		0.6		-		-		Simulazione_432
0.002		221		0.6		4		5		9		4		5		9		4		5		9		4		5		9		5		5		10		4		5		9		4		5		9		5		6		11		15		26		41		5		6		11		6		10		16		15		26		41		15		26		41		24		24		100		15		26		41		15		26		41		24		100		6		4		0.6		-		-		Simulazione_432
0.002		222		0.6		5		5		10		5		5		10		5		5		10		5		5		10		5		5		10		5		5		10		5		5		10		8		6		14		17		21		38		5		5		10		5		6		11		17		21		38		17		21		38		24		24		100		17		21		38		17		21		38		24		100		6		4		0.6		-		-		Simulazione_432
0.002		223		0.6		3		3		6		2		3		5		4		3		7		2		3		5		5		3		8		2		3		5		2		3		5		3		4		7		14		19		33		3		4		7		4		7		11		14		19		33		14		19		33		24		24		100		14		19		33		14		19		33		24		100		6		4		0.6		-		-		Simulazione_432
0.002		224		0.6		3		3		6		3		3		6		3		4		7		3		4		7		3		4		7		3		4		7		3		2		5		3		2		5		16		21		37		3		2		5		3		6		9		16		21		37		16		21		37		24		24		100		16		21		37		16		21		37		24		100		6		4		0.6		-		-		Simulazione_432
0.002		225		0.6		7		7		14		5		7		12		5		5		10		5		5		10		7		5		12		5		5		10		5		5		10		5		5		10		19		26		45		5		5		10		6		8		14		19		26		45		19		26		45		24		24		100		19		26		45		19		26		45		24		100		6		4		0.6		-		-		Simulazione_432
0.002		226		0.6		3		3		6		3		3		6		3		3		6		3		3		6		4		2		6		4		2		6		3		3		6		5		3		8		21		23		44		4		2		6		3		4		7		21		23		44		21		23		44		24		24		100		21		23		44		21		23		44		24		100		6		4		0.6		-		-		Simulazione_432
0.002		227		0.6		6		6		12		6		6		12		6		5		11		6		5		11		7		5		12		6		5		11		6		5		11		8		6		14		19		27		46		6		5		11		6		6		12		19		27		46		19		27		46		24		24		100		19		27		46		19		27		46		24		100		6		4		0.6		-		-		Simulazione_432
0.002		228		0.6		4		4		8		4		4		8		4		4		8		4		4		8		4		4		8		4		4		8		4		4		8		8		6		14		16		23		39		6		5		11		5		5		10		16		23		39		16		23		39		24		24		100		16		23		39		16		23		39		24		100		6		4		0.6		-		-		Simulazione_432
0.002		229		0.6		4		3		7		3		3		6		3		4		7		2		4		6		4		4		8		2		4		6		2		4		6		5		4		9		13		17		30		3		4		7		4		5		9		13		17		30		13		17		30		24		24		100		13		17		30		13		17		30		24		100		6		4		0.6		-		-		Simulazione_432
