Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		220		3.0		5		21		26		4		21		25		4		22		26		3		22		25		4		22		26		3		22		25		3		22		25		7		28		35		10		45		55		6		23		29		5		26		31		10		45		55		10		45		55		30		30		100		10		45		55		10		45		55		30		100		2		15		1.4		-		-		Simulazione_432
0.002		221		3.0		8		25		33		6		25		31		7		25		32		5		25		30		7		25		32		5		25		30		5		25		30		7		27		34		10		45		55		6		25		31		6		31		37		10		45		55		10		45		55		30		30		100		10		45		55		10		45		55		30		100		2		15		1.4		-		-		Simulazione_432
0.002		222		3.0		6		22		28		6		22		28		5		22		27		5		22		27		6		22		28		5		22		27		5		22		27		9		27		36		11		42		53		8		25		33		7		27		34		11		42		53		11		42		53		30		30		100		11		42		53		11		42		53		30		100		2		15		1.4		-		-		Simulazione_432
0.002		223		3.0		2		18		20		2		18		20		2		18		20		2		18		20		2		18		20		2		18		20		2		18		20		8		21		29		15		41		56		7		19		26		4		22		26		15		41		56		15		41		56		30		30		100		15		41		56		15		41		56		30		100		2		15		1.4		-		-		Simulazione_432
0.002		224		3.0		3		17		20		3		17		20		1		17		18		1		17		18		1		17		18		1		17		18		1		17		18		3		23		26		3		35		38		2		18		20		2		24		26		3		35		38		3		35		38		30		30		100		3		35		38		3		35		38		30		100		2		15		1.4		-		-		Simulazione_432
0.002		225		3.0		7		24		31		7		24		31		6		24		30		5		24		29		6		24		30		5		24		29		6		23		29		9		24		33		12		42		54		9		24		33		8		29		37		12		42		54		12		42		54		30		30		100		12		42		54		12		42		54		30		100		2		15		1.4		-		-		Simulazione_432
0.002		226		3.0		5		18		23		5		18		23		5		18		23		5		18		23		5		18		23		5		18		23		5		18		23		7		22		29		14		43		57		7		19		26		5		20		25		14		43		57		14		43		57		30		30		100		14		43		57		14		43		57		30		100		2		15		1.4		-		-		Simulazione_432
0.002		227		3.0		4		23		27		3		23		26		3		22		25		2		22		24		3		22		25		2		22		24		2		22		24		4		28		32		9		46		55		3		25		28		4		31		35		9		46		55		9		46		55		30		30		100		9		46		55		9		46		55		30		100		2		15		1.4		-		-		Simulazione_432
0.002		228		3.0		5		23		28		4		23		27		3		24		27		2		24		26		3		24		27		2		24		26		3		23		26		5		26		31		10		46		56		4		23		27		6		26		32		10		46		56		10		46		56		30		30		100		10		46		56		10		46		56		30		100		2		15		1.4		-		-		Simulazione_432
0.002		229		3.0		4		19		23		3		19		22		4		19		23		3		19		22		4		19		23		3		19		22		3		19		22		5		19		24		9		39		48		4		18		22		3		21		24		9		39		48		9		39		48		30		30		100		9		39		48		9		39		48		30		100		2		15		1.4		-		-		Simulazione_432
