0.002	0.0	129.5	4.07737660758	1.6	0.0	22.5	1.6807736314	17.9	1.72235304163	40.4	3.1921779399	18.9	1.81796589627	17.9	1.72235304163	36.8	3.1448370387	23.6	2.04205778567	16.3	1.72771525432	39.9	3.53638233227	20.4	2.01940585322	16.3	1.72771525432	36.7	3.2425298765	19.65	1.8374574825	16.6	1.68226038413	36.25	3.24903831926	18.05	1.74531515779	16.85	1.7559897494	34.9	3.02415277392	19.65	1.8374574825	16.6	1.68226038413	36.25	3.24903831926	18.0	1.77482393493	16.6	1.68226038413	34.6	3.07896086367	18.0	1.8574175621	16.4	1.41067359797	34.4	2.94108823397	21.6	1.84661853126	20.5	2.12720473862	42.1	3.09265258314	38.2	1.36235090927	50.5	1.73565549577	88.7	2.75408787078	20.55	1.97386043073	19.05	2.1061813787	39.6	3.06235203724	21.55	2.02641925573	18.7	2.3344164153	40.25	4.32796141388	8.75	1.45129252737	8.75	1.45129252737	17.5	2.90258505474	38.2	1.36235090927	50.5	1.73565549577	88.7	2.75408787078	38.2	1.36235090927	50.5	1.73565549577	88.7	2.75408787078	50.0	0.0	36.0	7.11336769751	72.0	14.226735395	38.2	1.36235090927	50.5	1.73565549577	88.7	2.75408787078	38.2	1.36235090927	50.5	1.73565549577	88.7	2.75408787078	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	1.8	0.0	22.75	1.60759914158	19.65	1.82167505335	42.4	3.21372058524	20.0	1.28452325787	19.65	1.82167505335	39.65	2.91693332114	23.9	1.86185391478	18.05	1.81689983213	41.95	3.33861872636	21.3	1.24659536338	18.05	1.81689983213	39.35	2.77891615563	20.5	1.59295323221	18.4	1.82482875909	38.9	3.29028874113	19.3	1.24659536338	18.6	1.84878338374	37.9	2.82595116731	20.5	1.59295323221	18.4	1.82482875909	38.9	3.29028874113	19.25	1.22983738762	18.4	1.82482875909	37.65	2.79863806163	19.15	1.38067012715	18.1	1.58271917913	37.25	2.69837914312	23.15	1.18231763922	22.9	1.88281703838	46.05	2.55954097447	41.3	0.794669742723	55.1	1.00124921973	96.4	1.32060592154	21.55	1.43047195009	21.35	1.82242969686	42.9	2.5428330657	21.8	1.88785592671	19.55	2.09675344283	41.35	3.95061704041	9.65	1.3978555004	9.65	1.3978555004	19.3	2.7957110008	41.3	0.794669742723	55.1	1.00124921973	96.4	1.32060592154	41.3	0.794669742723	55.1	1.00124921973	96.4	1.32060592154	50.0	0.0	36.5	7.43555646875	73.0	14.8711129375	41.3	0.794669742723	55.1	1.00124921973	96.4	1.32060592154	41.3	0.794669742723	55.1	1.00124921973	96.4	1.32060592154	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	1.0	0.0	14.15	0.944325155865	4.2	2.13119684684	18.35	2.43313069933	1.9	0.91951073947	1.35	0.866097569561	3.25	1.3074306865	10.35	2.25945236728	4.1	1.75028569097	14.45	3.81000328084	1.9	0.725258574579	1.05	0.748832424512	2.95	1.19016805536	9.7	1.81190507478	4.6	1.7378147197	14.3	3.39190212123	1.65	0.819298480409	1.25	0.836660026534	2.9	1.25916639091	9.7	1.81190507478	4.6	1.7378147197	14.3	3.39190212123	1.55	0.762397534099	1.35	0.853814968245	2.9	1.25916639091	1.5	0.642261628933	1.15	0.723100961139	2.65	1.0234134062	2.45	0.819298480409	1.25	0.908295106229	3.7	1.38744369255	4.0	0.632455532034	5.5	1.01857743937	9.5	1.15650335062	1.7	0.670447611674	1.1	0.750666370633	2.8	1.06018866246	12.05	2.19234463532	10.8	1.96570598005	22.85	3.95785611158	0.35	0.384545185901	0.35	0.384545185901	0.7	0.769090371803	4.0	0.632455532034	5.5	1.01857743937	9.5	1.15650335062	4.0	0.632455532034	5.5	1.01857743937	9.5	1.15650335062	50.0	0.0	50.0	0.0	100.0	0.0	4.0	0.632455532034	5.5	1.01857743937	9.5	1.15650335062	4.0	0.632455532034	5.5	1.01857743937	9.5	1.15650335062	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	1.2	0.0	17.95	1.57836941177	9.4	2.44335834457	27.35	3.22974457194	9.45	1.04707927112	8.5	2.0031225624	17.95	2.3613820106	17.5	2.07966343431	7.8	2.12555875007	25.3	3.76510292024	11.15	1.12377711313	6.9	1.6203394706	18.05	1.71926583169	14.15	1.74502865306	8.7	1.8614510469	22.85	3.17037064079	8.95	1.38437711625	7.55	1.52684314846	16.5	2.00624026477	14.15	1.74502865306	8.7	1.8614510469	22.85	3.17037064079	9.0	1.20415945788	7.7	1.52626996301	16.7	2.15058131676	8.6	1.06113147159	7.15	1.51789327688	15.75	1.71208936683	11.65	1.68756481357	8.15	1.70770313579	19.8	2.26539179834	18.35	0.941408519188	25.5	1.18321595662	43.85	1.5120350525	10.35	1.51587433516	7.25	1.75534896815	17.6	1.92301846065	17.65	2.44054297237	14.25	2.53167434715	31.9	4.78596907637	4.0	1.87082869339	4.0	1.87082869339	8.0	3.74165738677	18.35	0.941408519188	25.5	1.18321595662	43.85	1.5120350525	18.35	0.941408519188	25.5	1.18321595662	43.85	1.5120350525	50.0	0.0	47.5	2.30488611432	95.0	4.60977222865	18.35	0.941408519188	25.5	1.18321595662	43.85	1.5120350525	18.35	0.941408519188	25.5	1.18321595662	43.85	1.5120350525	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	1.4	0.0	21.35	1.86909068801	14.8	1.99047732969	36.15	3.45633476388	15.45	1.79899277375	14.8	1.99047732969	30.25	3.18296245658	21.05	1.92123007472	13.15	1.80142304859	34.2	3.3746110887	16.6	1.71405950889	13.1	1.79011172836	29.7	2.87297754951	17.4	1.64377614048	13.9	2.0063648721	31.3	3.1662280398	14.75	1.77834192438	14.0	2.09761769634	28.75	3.03521004216	17.4	1.64377614048	13.9	2.0063648721	31.3	3.1662280398	14.75	1.77834192438	13.85	1.99433572901	28.6	3.02258167797	14.65	2.00683208067	13.1	1.53769307731	27.75	2.68619154194	18.1	1.8610480918	16.3	2.57604347789	34.4	2.8319604517	30.2	1.35203550249	42.05	1.70326891594	72.25	2.43798072183	16.95	1.8805584277	14.95	2.81447153121	31.9	3.59499652295	20.35	2.19826636239	17.0	2.59807621135	37.35	4.76195863065	7.35	1.78297504189	7.35	1.78297504189	14.7	3.56595008378	30.2	1.35203550249	42.05	1.70326891594	72.25	2.43798072183	30.2	1.35203550249	42.05	1.70326891594	72.25	2.43798072183	50.0	0.0	36.0	7.11336769751	72.0	14.226735395	30.2	1.35203550249	42.05	1.70326891594	72.25	2.43798072183	30.2	1.35203550249	42.05	1.70326891594	72.25	2.43798072183	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	2.8	0.0	23.2	1.72336879396	21.75	1.79930542154	44.95	3.43167233284	22.25	1.66113665904	21.75	1.79930542154	44.0	3.27108544676	24.45	1.65570981757	19.9	1.8070694508	44.35	3.1028011538	23.4	1.65710591092	19.9	1.8070694508	43.3	3.01081384346	21.75	1.8998355192	20.1	1.73925271309	41.85	3.54168039213	21.15	1.78297504189	20.2	1.78044938148	41.35	3.37862767999	21.75	1.8998355192	20.1	1.73925271309	41.85	3.54168039213	21.15	1.78297504189	20.1	1.73925271309	41.25	3.29820026681	21.2	1.68700918788	19.9	1.73363779377	41.1	3.18818129974	24.7	1.65211985037	24.95	2.11343914036	49.65	3.22914462358	45.45	0.40789091679	60.85	0.459075157246	106.3	0.745654075292	23.55	1.95224230054	23.15	2.25477271582	46.7	3.63998626371	22.05	1.967549237	20.6	1.89156020258	42.65	3.82914807758	10.45	1.44952578452	10.45	1.44952578452	20.9	2.89905156905	45.45	0.40789091679	60.85	0.459075157246	106.3	0.745654075292	45.45	0.40789091679	60.85	0.459075157246	106.3	0.745654075292	50.0	0.0	36.5	6.88476579122	73.0	13.7695315824	45.45	0.40789091679	60.85	0.459075157246	106.3	0.745654075292	45.45	0.40789091679	60.85	0.459075157246	106.3	0.745654075292	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	2.2	0.0	23.25	1.68263186705	21.15	1.79339064345	44.4	3.27841425082	21.5	1.5	21.15	1.79339064345	42.65	2.85980768584	24.3	1.88812075885	19.3	1.79582849961	43.6	3.30272614669	22.6	1.66012047756	19.3	1.79582849961	41.9	2.96757476738	21.3	1.8680203425	19.55	1.82383524475	40.85	3.47541364445	20.5	1.79234483289	19.6	1.84607692147	40.1	3.21954965795	21.3	1.8680203425	19.55	1.82383524475	40.85	3.47541364445	20.5	1.79234483289	19.55	1.82383524475	40.05	3.16407569442	20.4	1.86868938029	19.25	1.54414215667	39.65	2.89868504671	24.0	1.53297097168	24.0	2.22485954613	48.0	3.04138126515	43.85	0.75547997988	58.85	0.776128211058	102.7	1.27651870335	22.9	1.75670145443	22.5	2.05851888502	45.4	3.02258167797	22.0	1.9364916731	20.25	2.02715934253	42.25	3.92866071327	10.05	1.452971094	10.05	1.452971094	20.1	2.905942188	43.85	0.75547997988	58.85	0.776128211058	102.7	1.27651870335	43.85	0.75547997988	58.85	0.776128211058	102.7	1.27651870335	50.0	0.0	37.0	7.18331399843	74.0	14.3666279969	43.85	0.75547997988	58.85	0.776128211058	102.7	1.27651870335	43.85	0.75547997988	58.85	0.776128211058	102.7	1.27651870335	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	2.6	0.0	23.2	1.72336879396	21.75	1.8741664814	44.95	3.51160575805	22.15	1.65902833008	21.75	1.8741664814	43.9	3.32956453609	24.5	1.68448805279	19.85	1.83776358654	44.35	3.1847095629	23.35	1.73817432958	19.85	1.83776358654	43.2	3.1384709653	21.75	1.8998355192	20.05	1.77094607484	41.8	3.57267406854	21.1	1.81218100641	20.15	1.81280169903	41.25	3.43511280746	21.75	1.8998355192	20.05	1.77094607484	41.8	3.57267406854	21.1	1.81218100641	20.05	1.77094607484	41.15	3.35320741977	21.1	1.74470627901	19.85	1.76419244982	40.95	3.26978592571	24.5	1.6807736314	24.85	2.16990783214	49.35	3.27755625428	45.25	0.503115294937	60.55	0.613290306462	105.8	0.885437744847	23.4	1.85202591775	23.05	2.27618101213	46.45	3.48516498892	22.05	1.967549237	20.55	1.92519479534	42.6	3.8623826843	10.4	1.48054044187	10.4	1.48054044187	20.8	2.96108088373	45.25	0.503115294937	60.55	0.613290306462	105.8	0.885437744847	45.25	0.503115294937	60.55	0.613290306462	105.8	0.885437744847	50.0	0.0	36.5	6.88476579122	73.0	13.7695315824	45.25	0.503115294937	60.55	0.613290306462	105.8	0.885437744847	45.25	0.503115294937	60.55	0.613290306462	105.8	0.885437744847	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	2.0	0.0	22.7	1.61400123916	20.45	1.80596234734	43.15	3.19098339074	20.75	1.46841751556	20.45	1.80596234734	41.2	2.93666477488	24.4	1.99699774662	18.85	1.74567322257	43.25	3.35875721064	22.4	1.77932571498	18.85	1.74567322257	41.25	3.05930956263	20.95	1.69008135899	19.25	1.79669836088	40.2	3.25791344268	20.05	1.70612865869	19.4	1.77200451467	39.45	3.10183413483	20.95	1.69008135899	19.25	1.79669836088	40.2	3.25791344268	20.0	1.62788205961	19.25	1.79669836088	39.25	2.98066687169	19.9	1.77932571498	18.95	1.58157358349	38.85	2.82108135296	23.65	1.53138009651	23.45	1.94573250988	47.1	2.90249892334	42.7	0.899722179342	57.4	0.837854402626	100.1	0.982344135219	22.35	1.63133381011	21.95	1.71653721195	44.3	2.772994771	21.85	1.92574660846	20.1	1.95588854488	41.95	3.8479052743	10.0	1.39642400438	10.0	1.39642400438	20.0	2.79284800875	42.7	0.899722179342	57.4	0.837854402626	100.1	0.982344135219	42.7	0.899722179342	57.4	0.837854402626	100.1	0.982344135219	50.0	0.0	36.5	7.43555646875	73.0	14.8711129375	42.7	0.899722179342	57.4	0.837854402626	100.1	0.982344135219	42.7	0.899722179342	57.4	0.837854402626	100.1	0.982344135219	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
0.002	0.0	129.5	4.07737660758	2.4	0.0	23.2	1.72336879396	21.55	1.79902751508	44.75	3.4328377474	21.85	1.65752073894	21.55	1.79902751508	43.4	3.24776846465	24.45	1.65570981757	19.65	1.73561948595	44.1	3.03397429126	23.05	1.66012047756	19.65	1.73561948595	42.7	3.00158291573	21.65	1.91503916409	19.95	1.77665415881	41.6	3.57854719125	20.85	1.80142304859	20.05	1.82650622775	40.9	3.36541230758	21.65	1.91503916409	19.95	1.77665415881	41.6	3.57854719125	20.85	1.80142304859	19.95	1.77665415881	40.8	3.29757486647	20.85	1.86550931383	19.7	1.56012819986	40.55	3.17277481079	24.35	1.4461154864	24.6	2.18220072404	48.95	2.96506745286	44.7	0.467439835701	59.9	0.637573525172	104.6	0.949736805647	23.1	1.74484956372	23.0	2.30217288664	46.1	3.40080872735	22.1	1.99624647777	20.6	2.01444781516	42.7	3.98114305194	10.25	1.45880944609	10.25	1.45880944609	20.5	2.91761889218	44.7	0.467439835701	59.9	0.637573525172	104.6	0.949736805647	44.7	0.467439835701	59.9	0.637573525172	104.6	0.949736805647	50.0	0.0	37.0	7.18331399843	74.0	14.3666279969	44.7	0.467439835701	59.9	0.637573525172	104.6	0.949736805647	44.7	0.467439835701	59.9	0.637573525172	104.6	0.949736805647	50.0	0.0	100.0	0.0	10.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	
