Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	BB_Expected_OPT_Nodes	BB_Expected_OPT_Edges	BB_Expected_OPT_Total	BB_Truely_OPT_Nodes	BB_Truely_OPT_Edges	BB_Truely_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	Truely_SRT_Nodes	Truely_SRT_EDGES	Total_Truely_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		120		1.4		20		16		36		16		16		32		19		13		32		17		13		30		17		13		30		15		13		28		17		13		30		15		13		28		15		13		28		16		16		32		32		40		72		16		14		30		17		15		32		6		6		12		32		40		72		32		40		72		50		30		60		32		40		72		32		40		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		121		1.4		23		15		38		19		15		34		22		13		35		19		13		32		21		14		35		19		14		33		21		14		35		19		14		33		16		12		28		20		14		34		31		38		69		18		13		31		21		16		37		7		7		14		31		38		69		31		38		69		50		30		60		31		38		69		31		38		69		50		100		10		5		1.0		-		-		Simulazione_445
0.002		122		1.4		21		16		37		17		16		33		22		15		37		17		14		31		19		14		33		17		14		31		19		14		33		17		14		31		17		13		30		22		16		38		31		42		73		22		15		37		21		17		38		7		7		14		31		42		73		31		42		73		50		50		100		31		42		73		31		42		73		50		100		10		5		1.0		-		-		Simulazione_445
0.002		123		1.4		24		16		40		14		16		30		20		14		34		14		14		28		17		16		33		14		15		29		17		16		33		14		15		29		14		14		28		18		16		34		28		40		68		15		15		30		21		18		39		7		7		14		28		40		68		28		40		68		50		30		60		28		40		68		28		40		68		50		100		10		5		1.0		-		-		Simulazione_445
0.002		124		1.4		22		13		35		16		13		29		20		12		32		16		12		28		19		12		31		16		12		28		19		12		31		16		12		28		15		12		27		18		13		31		29		38		67		17		12		29		19		15		34		7		7		14		29		38		67		29		38		67		50		30		60		29		38		67		29		38		67		50		100		10		5		1.0		-		-		Simulazione_445
0.002		125		1.4		22		14		36		19		14		33		22		12		34		20		12		32		19		12		31		18		12		30		19		12		31		18		12		30		18		12		30		23		15		38		33		41		74		19		13		32		23		20		43		6		6		12		33		41		74		33		41		74		50		50		100		33		41		74		33		41		74		50		100		10		5		1.0		-		-		Simulazione_445
0.002		126		1.4		16		10		26		10		10		20		15		10		25		12		10		22		12		10		22		10		10		20		12		10		22		10		10		20		10		10		20		16		17		33		31		41		72		15		16		31		14		10		24		5		5		10		31		41		72		31		41		72		50		30		60		31		41		72		31		41		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		127		1.4		24		12		36		16		12		28		21		10		31		17		10		27		17		10		27		15		10		25		17		10		27		15		10		25		15		10		25		19		15		34		31		40		71		16		10		26		19		12		31		5		5		10		31		40		71		31		40		71		50		30		60		31		40		71		31		40		71		50		100		10		5		1.0		-		-		Simulazione_445
0.002		128		1.4		26		21		47		21		21		42		26		19		45		22		19		41		22		20		42		20		20		40		22		20		42		20		20		40		22		16		38		23		17		40		34		45		79		23		17		40		24		22		46		9		9		18		34		45		79		34		45		79		50		30		60		34		45		79		34		45		79		50		100		10		5		1.0		-		-		Simulazione_445
0.002		129		1.4		22		13		35		17		13		30		21		13		34		17		13		30		17		14		31		15		15		30		17		14		31		15		14		29		15		14		29		19		16		35		33		45		78		18		15		33		24		21		45		9		9		18		33		45		78		33		45		78		50		40		80		33		45		78		33		45		78		50		100		10		5		1.0		-		-		Simulazione_445
0.002		130		1.4		17		10		27		15		10		25		19		10		29		18		10		28		15		10		25		15		10		25		15		10		25		15		10		25		15		10		25		18		11		29		30		42		72		17		11		28		19		15		34		3		3		6		30		42		72		30		42		72		50		50		100		30		42		72		30		42		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		131		1.4		26		17		43		17		17		34		26		14		40		18		14		32		20		17		37		15		18		33		20		17		37		15		17		32		17		14		31		19		17		36		28		43		71		17		14		31		26		22		48		9		9		18		28		43		71		28		43		71		50		50		100		28		43		71		28		43		71		50		100		10		5		1.0		-		-		Simulazione_445
0.002		132		1.4		22		17		39		15		17		32		23		14		37		16		14		30		18		16		34		15		16		31		18		16		34		15		16		31		16		14		30		18		17		35		28		44		72		17		16		33		24		22		46		13		13		26		28		44		72		28		44		72		50		30		60		28		44		72		28		44		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		133		1.4		19		10		29		16		10		26		19		9		28		16		9		25		15		11		26		14		11		25		15		11		26		14		11		25		14		10		24		18		13		31		29		40		69		18		12		30		17		13		30		5		5		10		29		40		69		29		40		69		50		50		100		29		40		69		29		40		69		50		100		10		5		1.0		-		-		Simulazione_445
0.002		134		1.4		18		14		32		13		14		27		22		12		34		19		12		31		17		13		30		13		13		26		17		13		30		13		13		26		11		13		24		16		13		29		27		43		70		16		12		28		20		17		37		9		9		18		27		43		70		27		43		70		50		30		60		27		43		70		27		43		70		50		100		10		5		1.0		-		-		Simulazione_445
0.002		135		1.4		19		18		37		13		18		31		21		17		38		15		17		32		16		17		33		13		17		30		16		17		33		13		17		30		13		17		30		17		19		36		30		47		77		16		17		33		17		15		32		7		7		14		30		47		77		30		47		77		50		30		60		30		47		77		30		47		77		50		100		10		5		1.0		-		-		Simulazione_445
0.002		136		1.4		17		13		30		11		13		24		15		11		26		11		11		22		13		11		24		10		11		21		13		11		24		10		11		21		10		11		21		12		15		27		31		45		76		11		14		25		14		11		25		4		4		8		31		45		76		31		45		76		50		30		60		31		45		76		31		45		76		50		100		10		5		1.0		-		-		Simulazione_445
0.002		137		1.4		23		16		39		14		16		30		24		15		39		16		15		31		19		15		34		14		15		29		19		15		34		14		15		29		14		15		29		15		21		36		29		43		72		13		18		31		22		20		42		10		10		20		29		43		72		29		43		72		50		30		60		29		43		72		29		43		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		138		1.4		23		17		40		14		17		31		20		15		35		14		15		29		16		17		33		12		18		30		16		17		33		12		17		29		12		16		28		18		26		44		29		43		72		18		26		44		24		22		46		11		11		22		29		43		72		29		43		72		50		40		80		29		43		72		29		43		72		50		100		10		5		1.0		-		-		Simulazione_445
0.002		139		1.4		23		18		41		16		18		34		24		15		39		18		15		33		19		16		35		15		16		31		19		16		35		15		16		31		14		16		30		17		19		36		30		41		71		17		19		36		21		17		38		8		8		16		30		41		71		30		41		71		50		30		60		30		41		71		30		41		71		50		100		10		5		1.0		-		-		Simulazione_445
