Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	Truely_ISP_NODES	Truely_ISP_EDGES	Total_truely_ISP_repairs	Expected_OPT_Nodes	Expected_OPT_Edges	Total_OPT_Expected	Expected_OPT_Nodes	Expected_OPT_Edges	Expected_OPT_Total	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	Total_ONE_SHOT_OPT_Expected	ONE_SHOT_Expected_OPT_Nodes	ONE_SHOT_Expected_OPT_Edges	ONE_SHOT_Expected_OPT_Total	BB_Expected_OPT_Nodes	BB_Expected_OPT_Edges	BB_Expected_OPT_Total	BB_Truely_OPT_Nodes	BB_Truely_OPT_Edges	BB_Truely_OPT_Total	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	Truely_SRT_Nodes	Truely_SRT_EDGES	Total_Truely_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		120		2.2		21		18		39		20		18		38		20		16		36		20		16		36		19		16		35		19		16		35		19		16		35		19		16		35		19		16		35		21		19		40		41		59		100		21		19		40		19		17		36		8		8		16		41		59		100		41		59		100		50		30		60		41		59		100		41		59		100		50		100		10		5		1.0		-		-		Simulazione_445
0.002		121		2.2		26		25		51		22		25		47		26		23		49		23		23		46		23		24		47		21		24		45		23		24		47		21		24		45		21		23		44		23		26		49		42		59		101		22		26		48		24		23		47		11		11		22		42		59		101		42		59		101		50		30		60		42		59		101		42		59		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		122		2.2		22		22		44		20		22		42		24		21		45		22		21		43		22		21		43		20		21		41		22		21		43		20		21		41		20		21		41		26		27		53		44		58		102		24		24		48		22		21		43		10		10		20		44		58		102		44		58		102		50		50		100		44		58		102		44		58		102		50		100		10		5		1.0		-		-		Simulazione_445
0.002		123		2.2		26		24		50		23		24		47		25		22		47		23		22		45		23		22		45		22		22		44		23		22		45		22		22		44		22		21		43		23		23		46		42		58		100		23		23		46		23		22		45		11		11		22		42		58		100		42		58		100		50		30		60		42		58		100		42		58		100		50		100		10		5		1.0		-		-		Simulazione_445
0.002		124		2.2		22		21		43		21		21		42		22		20		42		21		20		41		22		20		42		21		20		41		22		20		42		21		20		41		21		20		41		23		22		45		44		61		105		23		22		45		20		19		39		9		9		18		44		61		105		44		61		105		50		30		60		44		61		105		44		61		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		125		2.2		23		21		44		22		21		43		27		19		46		25		19		44		23		19		42		22		19		41		23		19		42		22		19		41		21		20		41		27		29		56		44		59		103		23		21		44		26		24		50		9		9		18		44		59		103		44		59		103		50		50		100		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		126		2.2		19		17		36		19		17		36		19		15		34		19		15		34		18		15		33		18		15		33		18		15		33		18		15		33		18		15		33		24		23		47		45		58		103		20		18		38		17		14		31		7		7		14		45		58		103		45		58		103		50		30		60		45		58		103		45		58		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		127		2.2		24		21		45		23		21		44		24		19		43		23		19		42		23		19		42		22		19		41		23		19		42		22		19		41		22		19		41		27		23		50		45		58		103		27		23		50		22		18		40		9		9		18		45		58		103		45		58		103		50		30		60		45		58		103		45		58		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		128		2.2		27		25		52		26		25		51		28		24		52		27		24		51		27		24		51		26		24		50		27		24		51		26		24		50		27		22		49		28		23		51		46		59		105		28		23		51		25		23		48		13		13		26		46		59		105		46		59		105		50		30		60		46		59		105		46		59		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		129		2.2		25		22		47		23		22		45		25		19		44		23		19		42		20		20		40		20		20		40		20		20		40		20		20		40		20		19		39		24		24		48		45		60		105		22		21		43		25		24		49		9		9		18		45		60		105		45		60		105		50		50		100		45		60		105		45		60		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		130		2.2		21		16		37		19		16		35		24		16		40		21		16		37		19		16		35		19		16		35		19		16		35		19		16		35		19		16		35		23		24		47		44		58		102		23		23		46		21		18		39		7		7		14		44		58		102		44		58		102		50		50		100		44		58		102		44		58		102		50		100		10		5		1.0		-		-		Simulazione_445
0.002		131		2.2		27		22		49		23		22		45		29		20		49		25		20		45		23		21		44		22		21		43		23		21		44		22		21		43		21		20		41		26		28		54		43		58		101		25		26		51		26		23		49		12		12		24		43		58		101		43		58		101		50		50		100		43		58		101		43		58		101		50		100		10		5		1.0		-		-		Simulazione_445
0.002		132		2.2		25		21		46		24		21		45		28		20		48		27		20		47		24		21		45		24		22		46		24		21		45		24		21		45		24		20		44		25		23		48		44		59		103		24		22		46		25		23		48		12		12		24		44		59		103		44		59		103		50		40		80		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		133		2.2		23		19		42		22		19		41		22		17		39		21		17		38		19		18		37		19		18		37		19		18		37		19		18		37		19		18		37		24		23		47		44		58		102		24		24		48		20		18		38		9		9		18		44		58		102		44		58		102		50		50		100		44		58		102		44		58		102		50		100		10		5		1.0		-		-		Simulazione_445
0.002		134		2.2		23		22		45		23		22		45		24		18		42		24		18		42		20		18		38		20		18		38		20		18		38		20		18		38		20		18		38		21		19		40		45		60		105		21		19		40		21		20		41		11		11		22		45		60		105		45		60		105		50		30		60		45		60		105		45		60		105		50		100		10		5		1.0		-		-		Simulazione_445
0.002		135		2.2		19		19		38		18		19		37		23		18		41		22		18		40		18		18		36		18		18		36		18		18		36		18		18		36		18		18		36		24		28		52		45		61		106		19		20		39		17		16		33		8		8		16		45		61		106		45		61		106		50		30		60		45		61		106		45		61		106		50		100		10		5		1.0		-		-		Simulazione_445
0.002		136		2.2		18		17		35		16		17		33		18		15		33		16		15		31		15		15		30		15		15		30		15		15		30		15		15		30		15		15		30		17		18		35		44		59		103		17		18		35		16		14		30		8		8		16		44		59		103		44		59		103		50		30		60		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		137		2.2		25		22		47		24		22		46		25		20		45		24		20		44		24		20		44		24		20		44		24		20		44		24		20		44		23		20		43		26		23		49		44		59		103		26		23		49		23		22		45		12		12		24		44		59		103		44		59		103		50		30		60		44		59		103		44		59		103		50		100		10		5		1.0		-		-		Simulazione_445
0.002		138		2.2		24		24		48		20		24		44		27		21		48		23		21		44		20		21		41		18		21		39		20		21		41		18		21		39		18		21		39		24		29		53		43		58		101		24		29		53		25		24		49		14		14		28		43		58		101		43		58		101		50		40		80		43		58		101		43		58		101		50		100		10		5		1.0		-		-		Simulazione_445
