Prob_Edge	Seed		Alfa	ISP_Nodes	ISP_Edges	Total_ISP	OPT_Nodes	OPT_Edges	Total_OPT	MCG_Nodes	MCG_Edges	Total_MCG	MCW_Nodes	MCW_Edges	Total_MCW	MCB_Nodes	MCB_Edges	Total_MCB	SRT_Nodes	SRT_Edges	Total_SRT	RNK_Nodes	RNK_Edges	Total_RNK	ALL_Nodes	ALL_Edges	Total_ALL	Total_DEM	SRT_SATIS	%_DEM_SAT	RNK_N_COM	RNK_E_COM	Tot_RNK_C	RNK_N_NC	RNK_E_NC	Tot_RNK_NC	RNK_SATIS	%_DEM_RNK	FLOW_FIXD	NUM_COUPL	VAR_DISTR	ERROR_FLG	Flag_MCG		DirImages
0.002		144		2.0		11		15		26		11		13		24		16		25		41		16		25		41		16		25		41		12		13		25		16		25		41		16		25		41		10		7		70		16		25		41		16		25		41		9		90		1		10		0		-		-		Simulazione_0
0.002		145		2.0		9		13		22		10		12		22		14		26		40		14		26		40		14		26		40		11		14		25		14		26		40		14		26		40		10		10		100		14		26		40		14		26		40		9		90		1		10		0		-		-		Simulazione_0
0.002		146		2.0		10		13		23		9		10		19		13		22		35		13		22		35		13		22		35		9		9		18		13		22		35		13		22		35		10		9		90		13		22		35		13		22		35		9		90		1		10		0		-		-		Simulazione_0
0.002		147		2.0		10		13		23		10		11		21		14		27		41		14		27		41		14		27		41		10		11		21		14		27		41		14		27		41		10		9		90		14		27		41		14		27		41		9		90		1		10		0		-		-		Simulazione_0
0.002		148		2.0		11		16		27		11		13		24		14		26		40		14		26		40		14		26		40		10		13		23		14		26		40		14		26		40		10		8		80		14		26		40		14		26		40		9		90		1		10		0		-		-		Simulazione_0
0.002		149		2.0		14		20		34		12		16		28		15		24		39		15		24		39		15		24		39		9		12		21		15		24		39		15		24		39		10		5		50		15		24		39		15		24		39		9		90		1		10		0		-		-		Simulazione_0
0.002		150		2.0		12		19		31		11		15		26		14		28		42		14		28		42		14		28		42		10		14		24		14		28		42		14		28		42		10		8		80		14		28		42		14		28		42		9		90		1		10		0		-		-		Simulazione_0
0.002		151		2.0		12		11		23		10		7		17		17		20		37		17		20		37		17		20		37		11		7		18		17		20		37		17		20		37		10		10		100		17		20		37		17		20		37		9		90		1		10		0		-		-		Simulazione_0
0.002		152		2.0		13		15		28		12		8		20		17		23		40		17		23		40		17		23		40		10		10		20		17		23		40		17		23		40		10		10		100		17		23		40		17		23		40		9		90		1		10		0		-		-		Simulazione_0
0.002		153		2.0		8		13		21		8		13		21		12		24		36		12		24		36		12		24		36		8		12		20		12		24		36		12		24		36		10		7		70		12		24		36		12		24		36		9		90		1		10		0		-		-		Simulazione_0
0.002		154		2.0		11		16		27		11		13		24		15		25		40		15		25		40		15		25		40		11		13		24		15		25		40		15		25		40		10		10		100		15		25		40		15		25		40		9		90		1		10		0		-		-		Simulazione_0
0.002		155		2.0		9		12		21		8		9		17		13		23		36		13		23		36		13		23		36		8		9		17		13		23		36		13		23		36		10		10		100		13		23		36		13		23		36		9		90		1		10		0		-		-		Simulazione_0
0.002		156		2.0		11		15		26		12		14		26		16		24		40		16		24		40		16		24		40		10		11		21		16		24		40		16		24		40		10		7		70		16		24		40		16		24		40		9		90		1		10		0		-		-		Simulazione_0
0.002		157		2.0		12		20		32		9		13		22		12		24		36		12		24		36		12		24		36		7		9		16		12		24		36		12		24		36		10		6		60		12		24		36		12		24		36		9		90		1		10		0		-		-		Simulazione_0
0.002		158		2.0		10		16		26		8		13		21		13		24		37		13		24		37		13		24		37		8		9		17		13		24		37		13		24		37		10		8		80		13		24		37		13		24		37		9		90		1		10		0		-		-		Simulazione_0
0.002		159		2.0		13		18		31		12		13		25		15		26		41		15		26		41		15		26		41		10		10		20		15		26		41		15		26		41		10		9		90		15		26		41		15		26		41		9		90		1		10		0		-		-		Simulazione_0
0.002		160		2.0		11		12		23		9		7		16		16		21		37		16		21		37		16		21		37		11		10		21		16		21		37		16		21		37		10		10		100		16		21		37		16		21		37		9		90		1		10		0		-		-		Simulazione_0
0.002		161		2.0		8		11		19		8		11		19		12		26		38		12		26		38		12		26		38		8		12		20		12		26		38		12		26		38		10		8		80		12		26		38		12		26		38		9		90		1		10		0		-		-		Simulazione_0
0.002		162		2.0		9		13		22		9		12		21		11		22		33		11		22		33		11		22		33		9		11		20		11		22		33		11		22		33		10		7		70		11		22		33		11		22		33		9		90		1		10		0		-		-		Simulazione_0
0.002		164		2.0		12		17		29		11		14		25		15		24		39		15		24		39		15		24		39		11		13		24		15		24		39		15		24		39		10		8		80		15		24		39		15		24		39		9		90		1		10		0		-		-		Simulazione_0
0.002		165		2.0		10		13		23		9		12		21		15		22		37		15		22		37		15		22		37		9		11		20		15		22		37		15		22		37		10		7		70		15		22		37		15		22		37		9		90		1		10		0		-		-		Simulazione_0
0.002		166		2.0		10		14		24		10		11		21		14		23		37		14		23		37		14		23		37		10		12		22		14		23		37		14		23		37		10		10		100		14		23		37		14		23		37		9		90		1		10		0		-		-		Simulazione_0
0.002		167		2.0		9		14		23		10		11		21		15		27		42		15		27		42		15		27		42		8		12		20		15		27		42		15		27		42		10		7		70		15		27		42		15		27		42		9		90		1		10		0		-		-		Simulazione_0
0.002		168		2.0		14		14		28		12		12		24		22		27		49		22		27		49		22		27		49		10		9		19		22		27		49		22		27		49		10		7		70		22		27		49		22		27		49		9		90		1		10		0		-		-		Simulazione_0
0.002		169		2.0		14		19		33		14		13		27		16		25		41		16		25		41		16		25		41		10		11		21		16		25		41		16		25		41		10		7		70		16		25		41		16		25		41		9		90		1		10		0		-		-		Simulazione_0
0.002		170		2.0		16		19		35		16		16		32		19		26		45		19		26		45		19		26		45		15		15		30		19		26		45		19		26		45		10		8		80		19		26		45		19		26		45		9		90		1		10		0		-		-		Simulazione_0
0.002		171		2.0		6		8		14		6		8		14		14		26		40		14		26		40		14		26		40		6		7		13		14		26		40		14		26		40		10		9		90		14		26		40		14		26		40		9		90		1		10		0		-		-		Simulazione_0
0.002		172		2.0		9		8		17		9		8		17		16		23		39		16		23		39		16		23		39		9		8		17		16		23		39		16		23		39		10		10		100		16		23		39		16		23		39		9		90		1		10		0		-		-		Simulazione_0
0.002		173		2.0		11		12		23		11		10		21		16		28		44		16		28		44		16		28		44		11		10		21		16		28		44		16		28		44		10		8		80		16		28		44		16		28		44		9		90		1		10		0		-		-		Simulazione_0
0.002		174		2.0		12		16		28		11		13		24		17		24		41		17		24		41		17		24		41		11		12		23		17		24		41		17		24		41		10		9		90		17		24		41		17		24		41		9		90		1		10		0		-		-		Simulazione_0
0.002		175		2.0		12		13		25		10		11		21		14		20		34		14		20		34		14		20		34		8		9		17		14		20		34		14		20		34		10		5		50		14		20		34		14		20		34		9		90		1		10		0		-		-		Simulazione_0
0.002		176		2.0		15		16		31		13		12		25		18		23		41		18		23		41		18		23		41		12		9		21		18		23		41		18		23		41		10		7		70		18		23		41		18		23		41		9		90		1		10		0		-		-		Simulazione_0
0.002		177		2.0		6		10		16		6		10		16		14		24		38		14		24		38		14		24		38		8		10		18		14		24		38		14		24		38		10		10		100		14		24		38		14		24		38		9		90		1		10		0		-		-		Simulazione_0
0.002		178		2.0		6		9		15		6		6		12		14		23		37		14		23		37		14		23		37		7		7		14		14		23		37		14		23		37		10		7		70		14		23		37		14		23		37		9		90		1		10		0		-		-		Simulazione_0
0.002		179		2.0		13		19		32		13		14		27		15		23		38		15		23		38		15		23		38		12		14		26		15		23		38		15		23		38		10		8		80		15		23		38		15		23		38		9		90		1		10		0		-		-		Simulazione_0
0.002		180		2.0		14		19		33		13		13		26		16		25		41		16		25		41		16		25		41		13		12		25		16		25		41		16		25		41		10		7		70		16		25		41		16		25		41		9		90		1		10		0		-		-		Simulazione_0
0.002		181		2.0		15		16		31		13		12		25		17		21		38		17		21		38		17		21		38		12		10		22		17		21		38		17		21		38		10		7		70		17		21		38		17		21		38		9		90		1		10		0		-		-		Simulazione_0
0.002		182		2.0		11		18		29		9		14		23		14		26		40		14		26		40		14		26		40		9		13		22		14		26		40		14		26		40		10		9		90		14		26		40		14		26		40		9		90		1		10		0		-		-		Simulazione_0
0.002		183		2.0		9		15		24		8		14		22		10		23		33		10		23		33		10		23		33		6		12		18		10		23		33		10		23		33		10		9		90		10		23		33		10		23		33		9		90		1		10		0		-		-		Simulazione_0
0.002		184		2.0		7		11		18		7		10		17		11		23		34		11		23		34		11		23		34		7		10		17		11		23		34		11		23		34		10		10		100		11		23		34		11		23		34		9		90		1		10		0		-		-		Simulazione_0
0.002		185		2.0		13		12		25		12		9		21		16		19		35		16		19		35		16		19		35		10		6		16		16		19		35		16		19		35		10		7		70		16		19		35		16		19		35		9		90		1		10		0		-		-		Simulazione_0
0.002		186		2.0		10		21		31		8		17		25		11		27		38		11		27		38		11		27		38		8		14		22		11		27		38		11		27		38		10		8		80		11		27		38		11		27		38		9		90		1		10		0		-		-		Simulazione_0
0.002		187		2.0		8		14		22		7		10		17		12		21		33		12		21		33		12		21		33		8		10		18		12		21		33		12		21		33		10		7		70		12		21		33		12		21		33		9		90		1		10		0		-		-		Simulazione_0
0.002		188		2.0		9		9		18		9		9		18		13		24		37		13		24		37		13		24		37		11		12		23		13		24		37		13		24		37		10		8		80		13		24		37		13		24		37		9		90		1		10		0		-		-		Simulazione_0
0.002		189		2.0		10		14		24		10		9		19		15		23		38		15		23		38		15		23		38		10		10		20		15		23		38		15		23		38		10		10		100		15		23		38		15		23		38		9		90		1		10		0		-		-		Simulazione_0
0.002		190		2.0		10		13		23		10		10		20		12		24		36		12		24		36		12		24		36		9		10		19		12		24		36		12		24		36		10		8		80		12		24		36		12		24		36		9		90		1		10		0		-		-		Simulazione_0
0.002		191		2.0		9		13		22		8		11		19		14		24		38		14		24		38		14		24		38		8		12		20		14		24		38		14		24		38		10		10		100		14		24		38		14		24		38		9		90		1		10		0		-		-		Simulazione_0
0.002		192		2.0		10		13		23		10		11		21		14		24		38		14		24		38		14		24		38		9		9		18		14		24		38		14		24		38		10		9		90		14		24		38		14		24		38		9		90		1		10		0		-		-		Simulazione_0
0.002		193		2.0		8		13		21		6		10		16		12		24		36		12		24		36		12		24		36		4		7		11		12		24		36		12		24		36		10		8		80		12		24		36		12		24		36		9		90		1		10		0		-		-		Simulazione_0
0.002		194		2.0		11		15		26		11		15		26		16		28		44		16		28		44		16		28		44		13		15		28		16		28		44		16		28		44		10		9		90		16		28		44		16		28		44		9		90		1		10		0		-		-		Simulazione_0
0.002		195		2.0		12		16		28		9		12		21		13		26		39		13		26		39		13		26		39		10		12		22		13		26		39		13		26		39		10		9		90		13		26		39		13		26		39		9		90		1		10		0		-		-		Simulazione_0
0.002		196		2.0		9		8		17		9		8		17		14		23		37		14		23		37		14		23		37		9		7		16		14		23		37		14		23		37		10		9		90		14		23		37		14		23		37		9		90		1		10		0		-		-		Simulazione_0
0.002		197		2.0		12		18		30		11		14		25		14		25		39		14		25		39		14		25		39		10		12		22		14		25		39		14		25		39		10		9		90		14		25		39		14		25		39		9		90		1		10		0		-		-		Simulazione_0
0.002		198		2.0		12		16		28		12		15		27		16		25		41		16		25		41		16		25		41		10		13		23		16		25		41		16		25		41		10		9		90		16		25		41		16		25		41		9		90		1		10		0		-		-		Simulazione_0
0.002		199		2.0		8		11		19		8		11		19		10		25		35		10		25		35		10		25		35		8		11		19		10		25		35		10		25		35		10		10		100		10		25		35		10		25		35		9		90		1		10		0		-		-		Simulazione_0
0.002		200		2.0		13		17		30		11		13		24		13		24		37		13		24		37		13		24		37		9		11		20		13		24		37		13		24		37		10		6		60		13		24		37		13		24		37		9		90		1		10		0		-		-		Simulazione_0
0.002		201		2.0		12		14		26		12		13		25		16		23		39		16		23		39		16		23		39		10		10		20		16		23		39		16		23		39		10		7		70		16		23		39		16		23		39		9		90		1		10		0		-		-		Simulazione_0
0.002		202		2.0		13		14		27		11		12		23		17		23		40		17		23		40		17		23		40		10		10		20		17		23		40		17		23		40		10		9		90		17		23		40		17		23		40		9		90		1		10		0		-		-		Simulazione_0
0.002		203		2.0		13		17		30		10		12		22		16		27		43		16		27		43		16		27		43		10		12		22		16		27		43		16		27		43		10		10		100		16		27		43		16		27		43		9		90		1		10		0		-		-		Simulazione_0
0.002		204		2.0		10		16		26		8		14		22		13		22		35		13		22		35		13		22		35		6		12		18		13		22		35		13		22		35		10		6		60		13		22		35		13		22		35		9		90		1		10		0		-		-		Simulazione_0
0.002		205		2.0		8		14		22		9		11		20		14		25		39		14		25		39		14		25		39		9		12		21		14		25		39		14		25		39		10		10		100		14		25		39		14		25		39		9		90		1		10		0		-		-		Simulazione_0
0.002		206		2.0		12		13		25		11		12		23		15		23		38		15		23		38		15		23		38		10		12		22		15		23		38		15		23		38		10		8		80		15		23		38		15		23		38		9		90		1		10		0		-		-		Simulazione_0
0.002		207		2.0		11		14		25		11		11		22		15		23		38		15		23		38		15		23		38		12		8		20		15		23		38		15		23		38		10		8		80		15		23		38		15		23		38		9		90		1		10		0		-		-		Simulazione_0
0.002		208		2.0		9		13		22		8		11		19		12		25		37		12		25		37		12		25		37		9		11		20		12		25		37		12		25		37		10		7		70		12		25		37		12		25		37		9		90		1		10		0		-		-		Simulazione_0
